idevent;_CarrierDelay;_WeatherDelay;_NASDelay
31074;313.0;2;10.00
31075;313.0;2;64.00
31076;313.0;2;30.00
31077;564.0;3;6.00
31078;177.0;1;10.00
31079;177.0;1;21.00
31080;177.0;1;37.00
31081;298.0;2;2.00
31082;298.0;2;113.00
31083;298.0;2;4.00
31084;298.0;2;44.00
31085;313.0;2;6.00
31086;313.0;2;51.00
31087;562.0;3;89.00
31088;562.0;3;3.00
31089;430.0;2;3.00
31090;590.0;3;129.00
31091;590.0;3;34.00
31092;590.0;3;90.00
31093;350.0;2;7.00
31094;350.0;2;5.00
31095;350.0;2;22.00
31096;350.0;2;57.00
31097;350.0;2;2.00
31098;613.0;3;38.00
31099;613.0;3;50.00
31100;613.0;3;157.00
31101;248.0;1;
31102;248.0;1;67.00
31103;248.0;1;88.00
31104;248.0;1;26.00
31105;248.0;1;0.00
31106;248.0;1;42.00
31107;248.0;1;17.00
31108;396.0;2;8.00
31109;396.0;2;51.00
31110;396.0;2;1.00
31111;396.0;2;55.00
31112;396.0;2;14.00
31113;396.0;2;19.00
31114;396.0;2;7.00
31115;557.0;3;5.00
31116;690.0;3;104.00
31117;690.0;3;20.00
31118;690.0;3;18.00
31119;350.0;2;13.00
31120;350.0;2;83.00
31121;350.0;2;1.00
31122;604.0;3;178.00
31123;604.0;3;13.00
31124;604.0;3;3.00
31125;557.0;3;1251.00
31126;557.0;3;12.00
31127;557.0;3;7.00
31128;557.0;3;3.00
31129;622.0;3;44.00
31130;622.0;3;10.00
31131;622.0;3;4.00
31132;622.0;3;12.00
31133;675.0;3;65.00
31134;675.0;3;56.00
31135;675.0;3;44.00
31136;557.0;3;115.00
31137;557.0;3;132.00
31138;557.0;3;117.00
31139;557.0;3;114.00
31140;290.0;2;32.00
31141;296.0;2;52.00
31142;296.0;2;128.00
31143;296.0;2;37.00
31144;296.0;2;56.00
31145;298.0;2;24.00
31146;298.0;2;1.00
31147;298.0;2;26.00
31148;298.0;2;32.00
31149;298.0;2;280.00
31150;298.0;2;214.00
31151;814.0;4;41.00
31152;391.0;2;202.00
31153;683.0;3;8.00
31154;683.0;3;10.00
31155;683.0;3;1.00
31156;683.0;3;27.00
31157;683.0;3;12.00
31158;683.0;3;60.00
31159;573.0;3;70.00
31160;573.0;3;48.00
31161;573.0;3;52.00
31162;313.0;2;40.00
31163;313.0;2;36.00
31164;313.0;2;190.00
31165;313.0;2;9.00
31166;313.0;2;48.00
31167;313.0;2;18.00
31168;168.0;1;86.00
31169;168.0;1;49.00
31170;168.0;1;2.00
31171;622.0;3;136.00
31172;622.0;3;8.00
31173;564.0;3;105.00
31174;564.0;3;110.00
31175;564.0;3;16.00
31176;564.0;3;26.00
31177;249.0;1;105.00
31178;772.0;4;
31179;772.0;4;10.00
31180;772.0;4;0.00
31181;772.0;4;34.00
31182;772.0;4;8.00
31183;772.0;4;1.00
31184;640.0;3;83.00
31185;331.0;2;162.00
31186;331.0;2;6.00
31187;331.0;2;4.00
31188;331.0;2;24.00
31189;331.0;2;48.00
31190;742.0;3;56.00
31191;851.0;4;4.00
31192;851.0;4;27.00
31193;851.0;4;6.00
31194;249.0;1;85.00
31195;249.0;1;115.00
31196;249.0;1;73.00
31197;249.0;1;53.00
31198;249.0;1;95.00
31199;249.0;1;47.00
31200;249.0;1;26.00
31201;331.0;2;31.00
31202;296.0;2;86.00
31203;213.0;1;82.00
31204;708.0;3;21.00
31205;708.0;3;33.00
31206;708.0;3;16.00
31207;708.0;3;22.00
31208;88.0;1;102.00
31209;1038.0;5;
31210;361.0;2;2.00
31211;361.0;2;4.00
31212;361.0;2;21.00
31213;361.0;2;96.00
31214;361.0;2;74.00
31215;482.0;2;35.00
31216;515.0;3;162.00
31217;515.0;3;13.00
31218;515.0;3;18.00
31219;515.0;3;53.00
31220;515.0;3;81.00
31221;742.0;3;20.00
31222;742.0;3;6.00
31223;742.0;3;208.00
31224;742.0;3;79.00
31225;772.0;4;18.00
31226;772.0;4;45.00
31227;772.0;4;21.00
31228;772.0;4;24.00
31229;772.0;4;2.00
31230;772.0;4;57.00
31231;772.0;4;89.00
31232;772.0;4;3.00
31233;564.0;3;5.00
31234;564.0;3;2.00
31235;564.0;3;107.00
31236;245.0;1;42.00
31237;245.0;1;26.00
31238;245.0;1;92.00
31239;363.0;2;10.00
31240;363.0;2;12.00
31241;363.0;2;6.00
31242;363.0;2;63.00
31243;363.0;2;3.00
31244;296.0;2;8.00
31245;296.0;2;47.00
31246;296.0;2;238.00
31247;296.0;2;179.00
31248;394.0;2;61.00
31249;394.0;2;32.00
31250;394.0;2;16.00
31251;762.0;4;30.00
31252;762.0;4;59.00
31253;762.0;4;968.00
31254;762.0;4;209.00
31255;295.0;2;18.00
31256;295.0;2;9.00
31257;295.0;2;7.00
31258;295.0;2;58.00
31259;295.0;2;6.00
31260;295.0;2;20.00
31261;295.0;2;3.00
31262;295.0;2;12.00
31263;335.0;2;73.00
31264;762.0;4;329.00
31265;762.0;4;432.00
31266;185.0;1;1.00
31267;185.0;1;95.00
31268;237.0;1;103.00
31269;237.0;1;30.00
31270;237.0;1;10.00
31271;607.0;3;61.00
31272;388.0;2;5.00
31273;771.0;4;8.00
31274;771.0;4;50.00
31275;310.0;2;71.00
31276;142.0;1;
31277;142.0;1;1.00
31278;142.0;1;18.00
31279;142.0;1;46.00
31280;142.0;1;0.00
31281;347.0;2;70.00
31282;519.0;3;7.00
31283;519.0;3;6.00
31284;519.0;3;71.00
31285;406.0;2;262.00
31286;347.0;2;138.00
31287;644.0;3;14.00
31288;644.0;3;34.00
31289;613.0;3;10.00
31290;613.0;3;57.00
31291;241.0;1;297.00
31292;241.0;1;7.00
31293;241.0;1;45.00
31294;221.0;1;93.00
31295;221.0;1;5.00
31296;221.0;1;7.00
31297;335.0;2;126.00
31298;335.0;2;11.00
31299;335.0;2;151.00
31300;118.0;1;149.00
31301;118.0;1;22.00
31302;118.0;1;70.00
31303;118.0;1;23.00
31304;118.0;1;32.00
31305;118.0;1;13.00
31306;118.0;1;16.00
31307;118.0;1;3.00
31308;118.0;1;7.00
31309;814.0;4;19.00
31310;675.0;3;45.00
31311;185.0;1;22.00
31312;613.0;3;11.00
31313;613.0;3;21.00
31314;613.0;3;14.00
31315;613.0;3;47.00
31316;921.0;4;109.00
31317;921.0;4;77.00
31318;921.0;4;87.00
31319;921.0;4;112.00
31320;363.0;2;128.00
31321;363.0;2;60.00
31322;363.0;2;41.00
31323;363.0;2;34.00
31324;157.0;1;3.00
31325;157.0;1;9.00
31326;157.0;1;2.00
31327;157.0;1;24.00
31328;416.0;2;2.00
31329;304.0;2;2.00
31330;634.0;3;63.00
31331;634.0;3;3.00
31332;335.0;2;19.00
31333;335.0;2;33.00
31334;335.0;2;30.00
31335;761.0;4;26.00
31336;298.0;2;128.00
31337;298.0;2;11.00
31338;298.0;2;15.00
31339;298.0;2;47.00
31340;298.0;2;45.00
31341;298.0;2;49.00
31342;298.0;2;42.00
31343;298.0;2;31.00
31344;386.0;2;18.00
31345;386.0;2;8.00
31346;221.0;1;70.00
31347;221.0;1;27.00
31348;335.0;2;6.00
31349;335.0;2;4.00
31350;335.0;2;147.00
31351;335.0;2;45.00
31352;406.0;2;191.00
31353;370.0;2;410.00
31354;234.0;1;15.00
31355;234.0;1;14.00
31356;234.0;1;4.00
31357;248.0;1;15.00
31358;477.0;2;189.00
31359;477.0;2;50.00
31360;534.0;3;149.00
31361;534.0;3;39.00
31362;413.0;2;11.00
31363;318.0;2;86.00
31364;318.0;2;5.00
31365;318.0;2;15.00
31366;318.0;2;3.00
31367;318.0;2;12.00
31368;318.0;2;48.00
31369;318.0;2;11.00
31370;769.0;4;42.00
31371;769.0;4;1312.00
31372;769.0;4;1.00
31373;769.0;4;2.00
31374;769.0;4;517.00
31375;119.0;1;37.00
31376;119.0;1;105.00
31377;613.0;3;42.00
31378;613.0;3;75.00
31379;613.0;3;30.00
31380;613.0;3;219.00
31381;613.0;3;15.00
31382;613.0;3;6.00
31383;241.0;1;37.00
31384;75.0;1;9.00
31385;75.0;1;13.00
31386;350.0;2;53.00
31387;350.0;2;23.00
31388;234.0;1;27.00
31389;234.0;1;12.00
31390;234.0;1;8.00
31391;234.0;1;47.00
31392;234.0;1;252.00
31393;335.0;2;166.00
31394;356.0;2;5.00
31395;356.0;2;1.00
31396;221.0;1;22.00
31397;221.0;1;19.00
31398;221.0;1;1.00
31399;221.0;1;107.00
31400;221.0;1;10.00
31401;221.0;1;16.00
31402;221.0;1;2.00
31403;221.0;1;82.00
31404;204.0;1;144.00
31405;204.0;1;163.00
31406;204.0;1;34.00
31407;204.0;1;116.00
31408;204.0;1;154.00
31409;653.0;3;22.00
31410;653.0;3;15.00
31411;653.0;3;62.00
31412;653.0;3;85.00
31413;653.0;3;26.00
31414;653.0;3;8.00
31415;653.0;3;10.00
31416;653.0;3;25.00
31417;653.0;3;66.00
31418;762.0;4;4.00
31419;762.0;4;14.00
31420;762.0;4;8.00
31421;391.0;2;73.00
31422;331.0;2;13.00
31423;140.0;1;48.00
31424;140.0;1;11.00
31425;140.0;1;21.00
31426;226.0;1;51.00
31427;226.0;1;81.00
31428;142.0;1;3.00
31429;142.0;1;29.00
31430;142.0;1;54.00
31431;142.0;1;26.00
31432;142.0;1;33.00
31433;142.0;1;10.00
31434;142.0;1;434.00
31435;737.0;3;2.00
31436;737.0;3;4.00
31437;213.0;1;11.00
31438;213.0;1;15.00
31439;213.0;1;3.00
31440;213.0;1;13.00
31441;213.0;1;33.00
31442;331.0;2;19.00
31443;519.0;3;12.00
31444;519.0;3;13.00
31445;519.0;3;21.00
31446;519.0;3;5.00
31447;350.0;2;11.00
31448;577.0;3;3.00
31449;577.0;3;112.00
31450;408.0;2;2.00
31451;408.0;2;69.00
31452;408.0;2;18.00
31453;168.0;1;7.00
31454;168.0;1;22.00
31455;168.0;1;206.00
31456;168.0;1;179.00
31457;482.0;2;3.00
31458;816.0;4;102.00
31459;816.0;4;208.00
31460;816.0;4;86.00
31461;816.0;4;1.00
31462;816.0;4;38.00
31463;816.0;4;18.00
31464;196.0;1;6.00
31465;75.0;1;48.00
31466;75.0;1;6.00
31467;75.0;1;201.00
31468;75.0;1;22.00
31469;406.0;2;47.00
31470;406.0;2;78.00
31471;391.0;2;38.00
31472;279.0;2;25.00
31473;279.0;2;4.00
31474;279.0;2;10.00
31475;279.0;2;17.00
31476;279.0;2;22.00
31477;279.0;2;62.00
31478;453.0;2;1.00
31479;227.0;1;76.00
31480;227.0;1;4.00
31481;227.0;1;10.00
31482;227.0;1;194.00
31483;234.0;1;26.00
31484;234.0;1;11.00
31485;234.0;1;22.00
31486;562.0;3;74.00
31487;562.0;3;56.00
31488;562.0;3;129.00
31489;177.0;1;12.00
31490;177.0;1;79.00
31491;75.0;1;8.00
31492;75.0;1;15.00
31493;75.0;1;24.00
31494;75.0;1;10.00
31495;119.0;1;86.00
31496;119.0;1;6.00
31497;119.0;1;39.00
31498;119.0;1;1.00
31499;119.0;1;165.00
31500;363.0;2;20.00
31501;363.0;2;7.00
31502;363.0;2;96.00
31503;473.0;2;4.00
31504;473.0;2;9.00
31505;473.0;2;24.00
31506;473.0;2;324.00
31507;473.0;2;1.00
31508;473.0;2;17.00
31509;473.0;2;29.00
31510;75.0;1;36.00
31511;75.0;1;18.00
31512;666.0;3;236.00
31513;742.0;3;91.00
31514;634.0;3;15.00
31515;634.0;3;8.00
31516;634.0;3;331.00
31517;274.0;2;7.00
31518;274.0;2;88.00
31519;274.0;2;12.00
31520;274.0;2;16.00
31521;274.0;2;309.00
31522;274.0;2;500.00
31523;500.0;3;22.00
31524;185.0;1;6.00
31525;185.0;1;36.00
31526;185.0;1;4.00
31527;185.0;1;128.00
31528;335.0;2;10.00
31529;335.0;2;125.00
31530;75.0;1;141.00
31531;75.0;1;5.00
31532;75.0;1;39.00
31533;75.0;1;4.00
31534;613.0;3;20.00
31535;221.0;1;47.00
31536;221.0;1;31.00
31537;221.0;1;4.00
31538;221.0;1;206.00
31539;221.0;1;8.00
31540;729.0;3;10.00
31541;729.0;3;36.00
31542;729.0;3;2.00
31543;729.0;3;4.00
31544;729.0;3;9.00
31545;729.0;3;12.00
31546;729.0;3;7.00
31547;729.0;3;5.00
31548;729.0;3;20.00
31549;729.0;3;16.00
31550;729.0;3;15.00
31551;319.0;2;11.00
31552;319.0;2;18.00
31553;319.0;2;3.00
31554;319.0;2;4.00
31555;319.0;2;21.00
31556;319.0;2;84.00
31557;337.0;2;54.00
31558;337.0;2;37.00
31559;394.0;2;99.00
31560;394.0;2;96.00
31561;394.0;2;105.00
31562;394.0;2;116.00
31563;370.0;2;30.00
31564;370.0;2;83.00
31565;370.0;2;108.00
31566;719.0;3;37.00
31567;335.0;2;36.00
31568;335.0;2;130.00
31569;335.0;2;118.00
31570;248.0;1;7.00
31571;248.0;1;72.00
31572;722.0;3;105.00
31573;722.0;3;14.00
31574;722.0;3;11.00
31575;722.0;3;7.00
31576;590.0;3;62.00
31577;851.0;4;69.00
31578;851.0;4;7.00
31579;851.0;4;1.00
31580;851.0;4;108.00
31581;851.0;4;2.00
31582;851.0;4;139.00
31583;851.0;4;5.00
31584;653.0;3;77.00
31585;653.0;3;40.00
31586;653.0;3;90.00
31587;562.0;3;38.00
31588;221.0;1;50.00
31589;221.0;1;6.00
31590;221.0;1;20.00
31591;474.0;2;70.00
31592;474.0;2;28.00
31593;474.0;2;7.00
31594;474.0;2;1.00
31595;474.0;2;3.00
31596;474.0;2;60.00
31597;453.0;2;142.00
31598;453.0;2;68.00
31599;295.0;2;10.00
31600;295.0;2;84.00
31601;295.0;2;62.00
31602;913.0;4;8.00
31603;913.0;4;3.00
31604;913.0;4;1.00
31605;913.0;4;4.00
31606;213.0;1;18.00
31607;213.0;1;17.00
31608;213.0;1;28.00
31609;185.0;1;8.00
31610;185.0;1;26.00
31611;185.0;1;75.00
31612;296.0;2;61.00
31613;296.0;2;94.00
31614;296.0;2;208.00
31615;221.0;1;35.00
31616;221.0;1;13.00
31617;416.0;2;76.00
31618;416.0;2;67.00
31619;416.0;2;5.00
31620;554.0;3;66.00
31621;248.0;1;3.00
31622;248.0;1;28.00
31623;248.0;1;38.00
31624;248.0;1;90.00
31625;248.0;1;9.00
31626;248.0;1;58.00
31627;248.0;1;2.00
31628;248.0;1;56.00
31629;248.0;1;65.00
31630;295.0;2;17.00
31631;295.0;2;33.00
31632;295.0;2;89.00
31633;295.0;2;30.00
31634;191.0;1;20.00
31635;191.0;1;28.00
31636;191.0;1;5.00
31637;191.0;1;19.00
31638;191.0;1;3.00
31639;980.0;4;5.00
31640;980.0;4;71.00
31641;719.0;3;61.00
31642;719.0;3;17.00
31643;719.0;3;5.00
31644;490.0;2;88.00
31645;335.0;2;53.00
31646;335.0;2;94.00
31647;613.0;3;46.00
31648;613.0;3;4.00
31649;613.0;3;2.00
31650;613.0;3;25.00
31651;808.0;4;12.00
31652;290.0;2;39.00
31653;394.0;2;11.00
31654;394.0;2;19.00
31655;394.0;2;29.00
31656;394.0;2;34.00
31657;394.0;2;46.00
31658;191.0;1;2.00
31659;191.0;1;14.00
31660;191.0;1;8.00
31661;814.0;4;1.00
31662;313.0;2;217.00
31663;313.0;2;60.00
31664;75.0;1;19.00
31665;213.0;1;8.00
31666;213.0;1;42.00
31667;213.0;1;16.00
31668;157.0;1;104.00
31669;460.0;2;47.00
31670;460.0;2;45.00
31671;237.0;1;714.00
31672;490.0;2;197.00
31673;490.0;2;2.00
31674;490.0;2;4.00
31675;490.0;2;17.00
31676;157.0;1;7.00
31677;191.0;1;6.00
31678;764.0;4;102.00
31679;764.0;4;307.00
31680;406.0;2;1169.00
31681;406.0;2;59.00
31682;406.0;2;96.00
31683;370.0;2;43.00
31684;370.0;2;110.00
31685;191.0;1;15.00
31686;191.0;1;13.00
31687;191.0;1;29.00
31688;191.0;1;25.00
31689;191.0;1;10.00
31690;534.0;3;114.00
31691;313.0;2;12.00
31692;234.0;1;131.00
31693;234.0;1;95.00
31694;940.0;4;6.00
31695;940.0;4;48.00
31696;437.0;2;14.00
31697;437.0;2;35.00
31698;437.0;2;10.00
31699;437.0;2;30.00
31700;191.0;1;45.00
31701;1049.0;5;130.00
31702;460.0;2;85.00
31703;764.0;4;145.00
31704;366.0;2;77.00
31705;366.0;2;7.00
31706;366.0;2;47.00
31707;388.0;2;35.00
31708;388.0;2;21.00
31709;1038.0;5;0.00
31710;1038.0;5;2.00
31711;1038.0;5;21.00
31712;816.0;4;593.00
31713;816.0;4;411.00
31714;816.0;4;119.00
31715;364.0;2;108.00
31716;364.0;2;89.00
31717;564.0;3;19.00
31718;564.0;3;13.00
31719;177.0;1;56.00
31720;318.0;2;1.00
31721;318.0;2;136.00
31722;318.0;2;18.00
31723;318.0;2;26.00
31724;318.0;2;76.00
31725;318.0;2;40.00
31726;177.0;1;98.00
31727;177.0;1;105.00
31728;177.0;1;169.00
31729;350.0;2;3.00
31730;350.0;2;21.00
31731;350.0;2;4.00
31732;350.0;2;32.00
31733;237.0;1;55.00
31734;237.0;1;336.00
31735;444.0;2;5.00
31736;444.0;2;3.00
31737;444.0;2;62.00
31738;708.0;3;39.00
31739;708.0;3;27.00
31740;708.0;3;121.00
31741;427.0;2;184.00
31742;168.0;1;3.00
31743;940.0;4;1.00
31744;940.0;4;78.00
31745;607.0;3;44.00
31746;607.0;3;96.00
31747;607.0;3;6.00
31748;607.0;3;7.00
31749;607.0;3;25.00
31750;607.0;3;2.00
31751;607.0;3;10.00
31752;607.0;3;3.00
31753;607.0;3;9.00
31754;488.0;2;4.00
31755;764.0;4;86.00
31756;519.0;3;1.00
31757;519.0;3;20.00
31758;519.0;3;163.00
31759;519.0;3;26.00
31760;519.0;3;61.00
31761;356.0;2;4.00
31762;356.0;2;66.00
31763;356.0;2;2.00
31764;356.0;2;80.00
31765;575.0;3;61.00
31766;221.0;1;29.00
31767;221.0;1;3.00
31768;83.0;1;20.00
31769;83.0;1;19.00
31770;83.0;1;22.00
31771;562.0;3;16.00
31772;562.0;3;28.00
31773;437.0;2;1.00
31774;437.0;2;145.00
31775;91.0;1;23.00
31776;91.0;1;53.00
31777;91.0;1;37.00
31778;296.0;2;80.00
31779;356.0;2;13.00
31780;296.0;2;69.00
31781;157.0;1;31.00
31782;157.0;1;38.00
31783;157.0;1;89.00
31784;363.0;2;45.00
31785;363.0;2;17.00
31786;363.0;2;73.00
31787;742.0;3;9.00
31788;742.0;3;32.00
31789;257.0;2;154.00
31790;257.0;2;60.00
31791;279.0;2;209.00
31792;279.0;2;3.00
31793;764.0;4;56.00
31794;416.0;2;68.00
31795;416.0;2;9.00
31796;416.0;2;391.00
31797;361.0;2;6.00
31798;361.0;2;10.00
31799;437.0;2;5.00
31800;437.0;2;3.00
31801;437.0;2;29.00
31802;437.0;2;88.00
31803;562.0;3;77.00
31804;562.0;3;1304.00
31805;296.0;2;46.00
31806;296.0;2;62.00
31807;490.0;2;10.00
31808;490.0;2;43.00
31809;490.0;2;32.00
31810;490.0;2;48.00
31811;91.0;1;193.00
31812;318.0;2;8.00
31813;331.0;2;28.00
31814;331.0;2;97.00
31815;331.0;2;122.00
31816;331.0;2;102.00
31817;430.0;2;16.00
31818;430.0;2;64.00
31819;430.0;2;55.00
31820;364.0;2;55.00
31821;394.0;2;17.00
31822;394.0;2;44.00
31823;394.0;2;52.00
31824;227.0;1;18.00
31825;816.0;4;10.00
31826;816.0;4;8.00
31827;213.0;1;5.00
31828;213.0;1;79.00
31829;213.0;1;12.00
31830;481.0;2;9.00
31831;481.0;2;14.00
31832;290.0;2;68.00
31833;290.0;2;14.00
31834;290.0;2;67.00
31835;290.0;2;5.00
31836;313.0;2;72.00
31837;313.0;2;119.00
31838;313.0;2;8.00
31839;142.0;1;34.00
31840;296.0;2;31.00
31841;588.0;3;50.00
31842;91.0;1;8.00
31843;91.0;1;4.00
31844;91.0;1;1.00
31845;91.0;1;21.00
31846;562.0;3;317.00
31847;523.0;3;20.00
31848;523.0;3;32.00
31849;523.0;3;83.00
31850;523.0;3;6.00
31851;842.0;4;112.00
31852;142.0;1;87.00
31853;142.0;1;19.00
31854;142.0;1;65.00
31855;742.0;3;82.00
31856;742.0;3;41.00
31857;331.0;2;39.00
31858;331.0;2;56.00
31859;331.0;2;43.00
31860;237.0;1;163.00
31861;488.0;2;355.00
31862;488.0;2;344.00
31863;488.0;2;99.00
31864;386.0;2;2.00
31865;386.0;2;89.00
31866;386.0;2;63.00
31867;347.0;2;28.00
31868;347.0;2;50.00
31869;347.0;2;33.00
31870;347.0;2;86.00
31871;562.0;3;45.00
31872;562.0;3;238.00
31873;562.0;3;63.00
31874;562.0;3;68.00
31875;577.0;3;584.00
31876;577.0;3;6.00
31877;386.0;2;51.00
31878;386.0;2;117.00
31879;119.0;1;14.00
31880;119.0;1;68.00
31881;177.0;1;29.00
31882;177.0;1;47.00
31883;177.0;1;25.00
31884;119.0;1;4.00
31885;119.0;1;41.00
31886;577.0;3;259.00
31887;577.0;3;291.00
31888;507.0;3;143.00
31889;196.0;1;125.00
31890;416.0;2;29.00
31891;416.0;2;10.00
31892;816.0;4;9.00
31893;816.0;4;48.00
31894;816.0;4;26.00
31895;875.0;4;4.00
31896;875.0;4;1.00
31897;875.0;4;5.00
31898;875.0;4;214.00
31899;875.0;4;6.00
31900;875.0;4;8.00
31901;481.0;2;57.00
31902;789.0;4;12.00
31903;789.0;4;9.00
31904;789.0;4;112.00
31905;789.0;4;40.00
31906;789.0;4;1122.00
31907;789.0;4;25.00
31908;789.0;4;2.00
31909;789.0;4;15.00
31910;555.0;3;
31911;555.0;3;133.00
31912;555.0;3;6.00
31913;555.0;3;33.00
31914;555.0;3;0.00
31915;555.0;3;4.00
31916;555.0;3;7.00
31917;555.0;3;99.00
31918;555.0;3;8.00
31919;555.0;3;24.00
31920;653.0;3;49.00
31921;653.0;3;51.00
31922;653.0;3;543.00
31923;653.0;3;18.00
31924;653.0;3;12.00
31925;653.0;3;34.00
31926;653.0;3;19.00
31927;653.0;3;16.00
31928;653.0;3;141.00
31929;653.0;3;38.00
31930;653.0;3;23.00
31931;191.0;1;17.00
31932;577.0;3;58.00
31933;577.0;3;64.00
31934;142.0;1;23.00
31935;142.0;1;6.00
31936;142.0;1;144.00
31937;281.0;2;56.00
31938;140.0;1;14.00
31939;140.0;1;56.00
31940;140.0;1;18.00
31941;675.0;3;53.00
31942;629.0;3;467.00
31943;629.0;3;230.00
31944;212.0;1;634.00
31945;212.0;1;90.00
31946;212.0;1;35.00
31947;118.0;1;39.00
31948;118.0;1;352.00
31949;118.0;1;63.00
31950;91.0;1;10.00
31951;91.0;1;22.00
31952;213.0;1;50.00
31953;507.0;3;212.00
31954;546.0;3;19.00
31955;546.0;3;44.00
31956;142.0;1;27.00
31957;142.0;1;5.00
31958;333.0;2;41.00
31959;333.0;2;4.00
31960;322.0;2;28.00
31961;322.0;2;1.00
31962;322.0;2;4.00
31963;322.0;2;13.00
31964;322.0;2;76.00
31965;482.0;2;142.00
31966;482.0;2;14.00
31967;482.0;2;172.00
31968;482.0;2;33.00
31969;482.0;2;13.00
31970;482.0;2;20.00
31971;482.0;2;1.00
31972;482.0;2;146.00
31973;482.0;2;7.00
31974;482.0;2;12.00
31975;482.0;2;55.00
31976;213.0;1;2.00
31977;213.0;1;7.00
31978;213.0;1;53.00
31979;213.0;1;60.00
31980;91.0;1;70.00
31981;742.0;3;42.00
31982;742.0;3;1.00
31983;350.0;2;31.00
31984;640.0;3;1.00
31985;640.0;3;2.00
31986;640.0;3;9.00
31987;931.0;4;7.00
31988;931.0;4;3.00
31989;931.0;4;2.00
31990;931.0;4;10.00
31991;490.0;2;47.00
31992;490.0;2;9.00
31993;490.0;2;16.00
31994;490.0;2;21.00
31995;490.0;2;135.00
31996;490.0;2;89.00
31997;490.0;2;15.00
31998;490.0;2;7.00
31999;490.0;2;39.00
32000;268.0;2;133.00
32001;268.0;2;14.00
32002;268.0;2;24.00
32003;268.0;2;28.00
32004;268.0;2;2.00
32005;268.0;2;1.00
32006;716.0;3;128.00
32007;716.0;3;81.00
32008;716.0;3;100.00
32009;716.0;3;68.00
32010;716.0;3;10.00
32011;716.0;3;13.00
32012;716.0;3;28.00
32013;716.0;3;50.00
32014;716.0;3;86.00
32015;716.0;3;2.00
32016;257.0;2;8.00
32017;350.0;2;88.00
32018;350.0;2;24.00
32019;350.0;2;17.00
32020;350.0;2;85.00
32021;350.0;2;6.00
32022;408.0;2;131.00
32023;607.0;3;24.00
32024;511.0;3;7.00
32025;564.0;3;15.00
32026;564.0;3;14.00
32027;564.0;3;21.00
32028;564.0;3;4.00
32029;564.0;3;120.00
32030;396.0;2;21.00
32031;396.0;2;166.00
32032;396.0;2;13.00
32033;396.0;2;75.00
32034;396.0;2;82.00
32035;396.0;2;4.00
32036;396.0;2;56.00
32037;396.0;2;49.00
32038;396.0;2;5.00
32039;310.0;2;33.00
32040;310.0;2;1.00
32041;310.0;2;8.00
32042;310.0;2;69.00
32043;310.0;2;79.00
32044;413.0;2;186.00
32045;761.0;4;51.00
32046;761.0;4;70.00
32047;761.0;4;25.00
32048;488.0;2;37.00
32049;554.0;3;156.00
32050;554.0;3;420.00
32051;157.0;1;10.00
32052;157.0;1;14.00
32053;157.0;1;12.00
32054;157.0;1;40.00
32055;157.0;1;11.00
32056;460.0;2;75.00
32057;460.0;2;77.00
32058;75.0;1;29.00
32059;75.0;1;7.00
32060;573.0;3;30.00
32061;573.0;3;79.00
32062;573.0;3;17.00
32063;573.0;3;49.00
32064;388.0;2;24.00
32065;388.0;2;1.00
32066;388.0;2;28.00
32067;388.0;2;29.00
32068;388.0;2;17.00
32069;333.0;2;15.00
32070;333.0;2;19.00
32071;333.0;2;90.00
32072;333.0;2;11.00
32073;555.0;3;30.00
32074;555.0;3;3.00
32075;722.0;3;135.00
32076;722.0;3;4.00
32077;722.0;3;50.00
32078;289.0;2;50.00
32079;289.0;2;89.00
32080;75.0;1;115.00
32081;742.0;3;12.00
32082;742.0;3;7.00
32083;416.0;2;23.00
32084;479.0;2;52.00
32085;479.0;2;70.00
32086;555.0;3;94.00
32087;347.0;2;55.00
32088;185.0;1;21.00
32089;742.0;3;54.00
32090;742.0;3;39.00
32091;742.0;3;66.00
32092;742.0;3;28.00
32093;221.0;1;63.00
32094;370.0;2;156.00
32095;370.0;2;345.00
32096;257.0;2;103.00
32097;1038.0;5;4.00
32098;221.0;1;9.00
32099;365.0;2;89.00
32100;365.0;2;28.00
32101;693.0;3;3.00
32102;693.0;3;26.00
32103;693.0;3;2.00
32104;693.0;3;27.00
32105;693.0;3;76.00
32106;693.0;3;37.00
32107;737.0;3;26.00
32108;221.0;1;76.00
32109;221.0;1;89.00
32110;221.0;1;79.00
32111;212.0;1;117.00
32112;212.0;1;155.00
32113;212.0;1;135.00
32114;282.0;2;76.00
32115;282.0;2;81.00
32116;282.0;2;16.00
32117;282.0;2;3.00
32118;282.0;2;5.00
32119;282.0;2;8.00
32120;408.0;2;121.00
32121;408.0;2;26.00
32122;534.0;3;53.00
32123;437.0;2;106.00
32124;437.0;2;23.00
32125;437.0;2;11.00
32126;437.0;2;31.00
32127;629.0;3;110.00
32128;629.0;3;112.00
32129;629.0;3;6.00
32130;762.0;4;101.00
32131;762.0;4;24.00
32132;762.0;4;25.00
32133;742.0;3;27.00
32134;363.0;2;21.00
32135;363.0;2;270.00
32136;363.0;2;90.00
32137;363.0;2;14.00
32138;363.0;2;2.00
32139;363.0;2;1.00
32140;363.0;2;9.00
32141;363.0;2;36.00
32142;234.0;1;1.00
32143;815.0;4;4.00
32144;815.0;4;26.00
32145;815.0;4;1.00
32146;815.0;4;142.00
32147;815.0;4;2.00
32148;815.0;4;12.00
